,name_production_company,revenue
32005,,0.0
32006,"Odyssey Media, Pulser Productions, The Cartel",0.0
32007,,0.0
32008,JuntoBox Films,0.0
32009,Novel City Pictures,0.0
32010,Beautiful Lie Pictures,0.0
32011,Hallmark Hall of Fame Productions,0.0
32012,Hallmark Hall of Fame Productions,0.0
32013,,0.0
32014,Big Biting Pig Productions,0.0
32015,Second Feature Productions,0.0
32016,"Reckareckafilms, Down Here Productions",0.0
32017,Halcyon Productions,0.0
32018,La Petite Reine,0.0
32019,"VMI Worldwide, Verdi Productions, Schuetzle Company Productions, The Fyzz Facility",0.0
32020,Route 17 Entertainment,0.0
32021,Pig Newton,0.0
32022,"BBC Films, Original Pictures, Head Gear Films, Minnow Films",0.0
32023,Maiden Woods Films,0.0
32024,Zagreb Film,0.0
32025,"Imagenation Abu Dhabi FZ, FilmWorks",0.0
32026,,0.0
32027,,0.0
32028,,0.0
32029,,0.0
32030,"Wonderland Sound and Vision, G4 Productions, Nutmeg Film Productions",37151.0
32031,TLA Releasing,0.0
32032,Ikiru Films,0.0
32033,,0.0
32034,"Motto Pictures, Tremolo Productions, Media Ranch",0.0
32035,"Syfy, Cinetel Films",0.0
32036,"Anchor Bay Entertainment, New Horizons Picture",0.0
32037,"Produções Cinematográficas Herbert Richers, Produções Cinematográficas Meta",0.0
32038,Many Cups of Chai Films,0.0
32039,Diagonal Pictures,0.0
32040,Tiberius Film,0.0
32041,,0.0
32042,,0.0
32043,Ironwood Gang Productions,0.0
32044,,0.0
32045,,0.0
32046,"Timbergrove Entertainment, Chaillot Films",0.0
32047,,0.0
32048,,0.0
32049,,0.0
32050,Awesomeness Films,0.0
32051,"Original Film, Newmarket Capital Group, Universal Home Entertainment",0.0
32052,"Original Film, Newmarket Capital Group, Universal Home Entertainment",0.0
32053,Eyeworks,0.0
32054,,0.0
32055,"UFO International Productions, Odyssey Media",0.0
32056,,0.0
32057,"Oceanus Pictures, Green Rose Pictures",0.0
32058,"ITV, Sprout Pictures",0.0
32059,Studio Canal,0.0
32060,Pranavam Arts International,0.0
32061,Paramount Pictures,0.0
32062,"Gaumont, CinéCinéma, TF1 International, Sofica Sogécinéma 2",0.0
32063,,0.0
32064,"Nexus Factory, Bidibul Productions, Chapter 2",0.0
32065,,0.0
32066,Slaughter FX,0.0
32067,,0.0
32068,,0.0
32069,Golden Harvest Company,0.0
32070,,0.0
32071,,0.0
32072,"Greek Film Center, Faliro House Productions, Haos Film",0.0
32073,,0.0
32074,,0.0
32075,,0.0
32076,Starburns Industries,5659286.0
32077,"Majestic Filmproduktion, Rat Pack Filmproduktion, Iris productions, Fred Films",3621046.0
32078,"Bandai Visual Company, Toho Company, Dentsu, Kodansha",0.0
32079,"Bandai Visual Company, Toho, Kodansha",0.0
32080,"Bandai Visual Company, Toho Company, Kodansha",0.0
32081,,0.0
32082,"Les Productions Artistes Associés, Les Films Ariane, Vides Cinematografica",0.0
32083,,0.0
32084,Goldwyn Pictures Corporation,0.0
32085,,0.0
32086,,0.0
32087,,0.0
32088,Schattenkante,0.0
32089,"Duque Films, Free Theater Associates",0.0
32090,Film Unlimited,0.0
32091,Emperor Motion Pictures,0.0
32092,Star Ritz Productions Co Ltd,79.0
32093,,47.0
32094,,0.0
32095,Tropicfilm,0.0
32096,,0.0
32097,Bona International Film Group,0.0
32098,"Shaw Brothers, Media Asia Group",0.0
32099,Bauman Entertainment,0.0
32100,"New World Pictures, Panorama Films, A Bee One Productions",0.0
32101,,0.0
32102,,0.0
32103,"Wild Bunch, TF1 Films Production, Orange Cinéma Séries, Fideline Films",0.0
32104,"Irish Dreamtime, Das Films, Southpaw Entertainment, Envision Entertainment, Knightsbridge Entertainment, PalmStar Media, Landafar, Landafar Entertainment",0.0
32105,Plate of Peas Productions,0.0
32106,,0.0
32107,,0.0
32108,,0.0
32109,"Fair Film, Cecchi Gori Group",0.0
32110,,0.0
32111,"Trio International, Andrea Leone Films",1296000.0
32112,,0.0
32113,,0.0
32114,,0.0
32115,,0.0
32116,,0.0
32117,,0.0
32118,Cecchi Gori Group,0.0
32119,,0.0
32120,,0.0
32121,Reteitalia,0.0
32122,"Reteitalia, Scena Film",0.0
32123,Maura International Films,0.0
32124,Faso Film,0.0
32125,,0.0
32126,,0.0
32127,,0.0
32128,,0.0
32129,"Bleiberg Entertainment, Ministry of Content",0.0
32130,,0.0
32131,"Good Universe, Mosaic Films, Institution Post",0.0
32132,,0.0
32133,,0.0
32134,,0.0
32135,,0.0
32136,,0.0
32137,Intercapital,0.0
32138,,0.0
32139,,0.0
32140,Alexandra,0.0
32141,Why Not Productions,0.0
32142,,0.0
32143,,0.0
32144,"Lakeshore Entertainment, Lionsgate, H2F Entertainment, Pantelion Films",1784763.0
32145,"Centre National de la Cinématographie, Vlaams Audiovisueel fonds, Entre Chien et Loup, Liaison Cinématographique, Programme MEDIA de la Communauté Européenne, Sofica Soficinéma 4, Le Tax Shelter du Gouvernement Fédéral de Belgique, Prime Time, Tax Shelter ING Invest de Tax Shelter Productions, Tax Shelter Productions, Fonds Images de la Diversité",0.0
32146,Nucleus Films,0.0
32147,Raíz Produções Cinematográficas,0.0
32148,,0.0
32149,"Toho Company, Horipro",0.0
32150,"Toho Company, Horipro, Kodansha",15.0
32151,,0.0
32152,,0.0
32153,Max Films Productions,0.0
32154,Pandora Filmproduktion,0.0
32155,"White Whale Pictures, Cantuckee Pictures",0.0
32156,MCN Productions,0.0
32157,KeyAtomics,0.0
32158,"Procirep, Media Programme of the European Community, Cinémage 8, Pierre Grise Productions, Cofinova 10",0.0
32159,"Toho Company, Fuji Television Network, GAGA, Shogakukan, TV Man Union",346485.0
32160,"Nikkatsu, Django Film, OLM",12756.0
32161,Waverly Films,194564672.0
32162,,0.0
32163,,0.0
32164,Zingraff Motion Pictures,0.0
32165,,0.0
32166,"Sailor Bear, Zero Trans Fat Productions, Beautiful Confusion Films",0.0
32167,"Film Par Film, Gloria Films",0.0
32168,"Vaca Films, Laokoon Filmgroup, Ombra Films, Telefónica Studios",0.0
32169,"American Independent Productions, Camp Video, Savage Cinema",0.0
32170,,0.0
32171,Babylone Films,0.0
32172,TLA Releasing,0.0
32173,Mrinal Sen Productions,0.0
32174,"AMLF, Cannon Films, Bedrock Holding",0.0
32175,Seven8 Media,0.0
32176,TS Productions,0.0
32177,,0.0
32178,,0.0
32179,,0.0
32180,Special Edition Films,0.0
32181,,0.0
32182,Walt Disney Television,0.0
32183,"Wild Bunch, Les Cinémas de la Zone, Rectangle Productions, Scope Pictures, RT Features",249083.0
32184,,0.0
32185,The Vitaphone Corporation,0.0
32186,The October People,0.0
32187,Cosmic Pictures,0.0
32188,"Téléfilm Canada, Film 4, Element Pictures, Irish Film Board, FilmNation Entertainment, No Trace Camping, A24, Elevation Pictures",35401758.0
32189,,0.0
32190,,0.0
32191,,0.0
32192,Matchbox Pictures,0.0
32193,타임스토리그룹,0.0
32194,El Remanso,0.0
32195,"Nomadic Pictures, ITV Studios America",0.0
32196,,0.0
32197,Mattel Playground Productions,0.0
32198,,0.0
32199,,0.0
32200,"GO Productions, Vicarious Entertainment, Bloodline Productions, Shallow Focus",0.0
32201,,0.0
32202,"Pallas Film, RFF International, Inforg Stúdió, BNT",0.0
32203,France 2 Cinéma,0.0
32204,Walt Disney Pictures,0.0
32205,,0.0
32206,"Rogue State, Archstone Pictures, 424 Post, ISS Prop House",0.0
32207,United Artists,0.0
32208,"Front Street Pictures, Ordinary Road Productions",0.0
32209,,0.0
32210,,0.0
32211,,0.0
32212,"Paper Street Films, Back Lot Pictures, KGB Media",0.0
32213,Asmik Ace Entertainment,0.0
32214,J storm,0.0
32215,Toho,0.0
32216,Next Entertainment World,0.0
32217,"Blumhouse Productions, Huayi Brothers Media, STX Entertainment, Ahimsa Films",58978653.0
32218,,0.0
32219,,0.0
32220,Brooklyn Underground Films,0.0
32221,,0.0
32222,"Masnomis, Mad As Birds",0.0
32223,,0.0
32224,Cable Stuff Productions,0.0
32225,"Parts and Labor, RT Features, Rooks Nest Entertainment, Maiden Voyage Pictures, Pulse Films, Scythia Films, Code Red Productions, Mott Street Pictures, Very Special Projects",40423945.0
32226,Barnet Bain Films,0.0
32227,Pop Pictures,0.0
32228,,0.0
32229,Versus Production,0.0
32230,La Fabrique 2,0.0
32231,"Don Carmody Productions, Minds Eye Entertainment",0.0
32232,"Det Danske Filminstitut, Film Fyn, DCM Productions, Film i Väst",0.0
32233,"IM Global, Big Beach Films",443962.0
32234,Sunrise,0.0
32235,Sunrise,0.0
32236,Danish Film Institute,0.0
32237,"Scenes From, DEF Media, Interzone Pictures",0.0
32238,"Skyhook Productions, Cloverhill Pictures, Perspective Productions",0.0
32239,Bedlam Productions,42330.0
32240,,0.0
32241,,0.0
32242,,0.0
32243,"Final Cut for Real, De Andra",0.0
32244,Kinorama,0.0
32245,Last Cab Productions,0.0
32246,Walt Disney Productions,0.0
32247,,0.0
32248,NetFlix,0.0
32249,Murali Films,0.0
32250,,0.0
32251,"Blueskin Films Ltd, O Le Tulafale",0.0
32252,Love Lane Pictures,0.0
32253,,0.0
32254,,0.0
32255,"Evolution Films, Polski Instytut Sztuki Filmowej, Yeti Films",0.0
32256,"Ciné Cri De Coeur, Farmhouse Film",0.0
32257,Pixar Animation Studios,0.0
32258,,0.0
32259,Columbia Pictures Corporation,0.0
32260,Adelson Entertainment,0.0
32261,Comedy Central,0.0
32262,,0.0
32263,,0.0
32264,Levity Entertainment Group,0.0
32265,"Fox Family Channel, Saban Entertainment",0.0
32266,BBC Wales,0.0
32267,Yoshimoto Kogyo Company,0.0
32268,,0.0
32269,,0.0
32270,,0.0
32271,,0.0
32272,"British Lion Film Corporation, Agamemnon Films, Lynch Entertainment",0.0
32273,,0.0
32274,Posa Films,0.0
32275,PGP Productions,0.0
32276,,0.0
32277,"Icon Productions, Storyline Entertainment, Interscope Communications",0.0
32278,Universal Pictures,0.0
32279,Signboard Hill Productions,0.0
32280,,0.0
32281,Hallmark Hall of Fame Productions,0.0
32282,,0.0
32283,"Hallmark Entertainment, Bonneville Producers Group",0.0
32284,,0.0
32285,Turner Network Television,0.0
32286,,0.0
32287,,0.0
32288,,0.0
32289,Paramount Pictures,0.0
32290,Montefiore Films,0.0
32291,"Atenea Films, Columbus",0.0
32292,Walt Disney Productions,0.0
32293,Columbia Pictures Corporation,0.0
32294,"DC Comics, Columbia Pictures Corporation",0.0
32295,,0.0
32296,,0.0
32297,"Atlantis Films, MTM Enterprises, The Family Channel",0.0
32298,,0.0
32299,,0.0
32300,,0.0
32301,Paramount Pictures,0.0
32302,,0.0
32303,Republic Pictures,0.0
32304,World Wide Productions,0.0
32305,DC Comics,0.0
32306,,0.0
32307,"Viacom Productions, Eltham Strathmore Pictures",0.0
32308,"Turner Pictures, Turner films inc",0.0
32309,,0.0
32310,New Concorde,0.0
32311,,0.0
32312,,0.0
32313,,0.0
32314,"Robert Greenwald Productions, Endemol Entertainment",0.0
32315,,0.0
32316,"Walt Disney Pictures, Just Singer Entertainment",0.0
32317,,0.0
32318,20th Century Fox Television,0.0
32319,,0.0
32320,,0.0
32321,,0.0
32322,"Redwood Productions, Sherwood Schwartz Productions",0.0
32323,British Lion Film Corporation,0.0
32324,,0.0
32325,,0.0
32326,20th Century Fox Television,0.0
32327,,0.0
32328,,0.0
32329,,0.0
32330,,0.0
32331,,0.0
32332,,0.0
32333,Colony Pictures,0.0
32334,,0.0
32335,Paramount Pictures,0.0
32336,Universal Pictures,0.0
32337,Walt Disney Pictures,0.0
32338,"Avalon Films, Beyond Films Limited",0.0
32339,Graviton Entertainment,0.0
32340,,0.0
32341,IDT Entertainment,0.0
32342,"Videocine, LionsGate",0.0
32343,,0.0
32344,National General Pictures,0.0
32345,,0.0
32346,,0.0
32347,"Blumhouse Productions, Blinding Edge Pictures",98450062.0
32348,"Ingenious Media, Gran Via Productions, IM Global, STX Entertainment, Route One Entertainment, Union Investment Partners, SITE Productions",34854990.0
32349,,0.0
32350,"Alliance Films, Blumhouse Productions, IM Global, Automatik Entertainment, Entertainment One, Tank Caterpillar, Steady Aim",52882018.0
32351,Toei Animation,0.0
32352,"Films A2, Films de la Demoiselle, La Fabrique",0.0
32353,,0.0
32354,XYZ Films,0.0
32355,,0.0
32356,Pathé Frères,0.0
32357,,0.0
32358,,0.0
32359,Lumière,0.0
32360,,0.0
32361,Georges Méliès,0.0
32362,Vitagraph Company of America,0.0
32363,Herman Wobber,0.0
32364,"Fine Take Productions, Channel 4 Television Corporation",0.0
32365,Sri Surya Movies,0.0
32366,Comedy Central,0.0
32367,Disney Channel,0.0
32368,The Mirisch Corporation,0.0
32369,Lionsgate,0.0
32370,Rogue Star Films,0.0
32371,,0.0
32372,,0.0
32373,,0.0
32374,Network Entertainment,0.0
32375,"Universal Pictures, Heath Productions",0.0
32376,,0.0
32377,Twentieth Century Fox Film Corporation,0.0
32378,,0.0
32379,"Corona Filmproduktion, Filmalpha",0.0
32380,Lux Film,0.0
32381,"Mosaic Media Group, Mad Chance, Warner Premiere",0.0
32382,,0.0
32383,BBC,0.0
32384,,0.0
32385,Kinodel,0.0
32386,"Regal Entertainment, Reshet Broadcasting, FishCorb Films, Rabinovich Film Fund Cinema Project, Mozer Films",0.0
32387,"Site B, Through The Heart",0.0
32388,,0.0
32389,,0.0
32390,"NBC Studios, WildRice Productions, Bonnie Raskin Productions",0.0
32391,"Touchstone Television, Bender Brown Productions",0.0
32392,,0.0
32393,Objektif Film,0.0
32394,"Next Station Productions, HCC Media Group, Sunny Films",0.0
32395,,0.0
32396,,0.0
32397,,0.0
32398,,0.0
32399,"The Charlie Mopic Company, Charlie Mopic",0.0
32400,Holiday Cinematografica,0.0
32401,The Talkies,0.0
32402,"Zero One Film, ö Filmproduktion, Terz Filmproduktion",0.0
32403,,0.0
32404,,0.0
32405,Goldmine Productions,0.0
32406,KMG Cinema,0.0
32407,Mili Pictures,0.0
32408,"Dark Dunes Productions, Studio ADI",0.0
32409,,0.0
32410,,0.0
32411,"Imagine Entertainment, Universal Animation Studios, Toon City",0.0
32412,"Screen Yorkshire, Origin Pictures, BBC Drama Productions, Far Moor",0.0
32413,"Lionsgate, Likely Story, FilmNation Entertainment, Circle of Confusion, The Bridge Finance Company, Merced Media Partners, PalmStar Media",27139524.0
32414,"Bold Films, Living Films, Brothers Dowdle Productions",54418872.0
32415,"New Line Cinema, Universal Pictures, Legendary Pictures, Cube Vision, Broken Chair Flickz, Crucial Films",201634991.0
32416,,0.0
32417,,0.0
32418,Bomar OOD,0.0
32419,Masses Entertainment,0.0
32420,"Park Pictures, Audax Films, Dark Arts Film, End Cue",134552.0
32421,,0.0
32422,,0.0
32423,Golden Harvest Company,17500000.0
32424,"Lions Gate, Motel Man Productions",0.0
32425,"Producers on Davie, Long Tale Entertainment, Bell Movies",0.0
32426,"Peoples Productions, Revision Studios",0.0
32427,,0.0
32428,Ariztical Entertainment,0.0
32429,"Disney Channel, Marvista Entertainment",0.0
32430,TLA Releasing,0.0
32431,,0.0
32432,Guest House Films,0.0
32433,Guest House Films,0.0
32434,"TLA Releasing, Guest House Films",0.0
32435,,0.0
32436,"Tritan Northstar Entertainment, Triton Film Group",0.0
32437,,0.0
32438,,0.0
32439,,0.0
32440,Shaft,0.0
32441,"Columbia Pictures Corporation, Mutual Productions",0.0
32442,HeLo,0.0
32443,,0.0
32444,"Tarantula, Capricci Films",0.0
32445,,0.0
32446,"Eurociné, Les Films du Saphir",0.0
32447,,0.0
32448,"Wild Bunch, Stone Angels",0.0
32449,,0.0
32450,,0.0
32451,,0.0
32452,Kiryûkan,0.0
32453,DENTSU Music And Entertainment,33053559.0
32454,Sequoia Productions,0.0
32455,,0.0
32456,,0.0
32457,"Toho Company, Nikkatsu, Kôdansha, Licri",0.0
32458,Pioneer Productions,0.0
32459,"Toei Animation, Pioneer Entertainment",0.0
32460,Toei Animation,0.0
32461,,0.0
32462,"Duplass Brothers Productions, Through Films",702354.0
32463,,0.0
32464,"Automatik Entertainment, Circle of Confusion, Skybound Entertainment, Oddfellows Entertainment",0.0
32465,"Jerry Leider Productions, Pheonix Entertainment",0.0
32466,RTL Entertainment,0.0
32467,Ishinomori Productions,0.0
32468,,0.0
32469,,0.0
32470,KSM,0.0
32471,"Raven Banner Entertainment, Green Dog Films, Cart Before The Horse Productions",0.0
32472,"Arte France, Palmeraie et Désert, France 2 Cinéma",0.0
32473,"Lucky Bird Pictures, Philipp Filmproduction, Delphi Medien",147315.0
32474,Gaumont,0.0
32475,"Porchlight Films, Pioneer Pictures",0.0
32476,"Likely Story, Hyde Park Entertainment",0.0
32477,,0.0
32478,,0.0
32479,Schorr Pictures,0.0
32480,Huayi Brothers,0.0
32481,,0.0
32482,CTB Film Company,0.0
32483,"INCAA, Universidad del Cine, Roberto Me Dejó Films",0.0
32484,"Italian International Film, Rai Cinema",0.0
32485,"Permut Presentations, Sentinel Pictures",37285.0
32486,"TLA Releasing, Toma 27, Galiardo Producciones, El Reló",0.0
32487,"Wrecking Crew, Polyvinyl Records, Shrine",0.0
32488,"BBC Films, Harbour Pictures, British Film Company",0.0
32489,"Fraiha Produções, ASC Audiovisual",0.0
32490,"Los Güeros Films, Projet Kinomada, ATKO Films",0.0
32491,,1101480.0
32492,Áurea Digital,0.0
32493,,0.0
32494,"France 3 Cinema, 24 Mai Productions",0.0
32495,"Lunafilms Audiovisual, CEPA Audiovisual, Abaca Films",0.0
32496,,0.0
32497,Albatros Filmproduktion,0.0
32498,"Dino de Laurentiis Cinematografica, Clesi Cinematografica",0.0
32499,Produzione Doria,0.0
32500,,0.0
32501,,0.0
32502,"Fox 2000 Pictures, Davis Entertainment, Annapurna Pictures, TSG Entertainment",101134059.0
32503,,0.0
32504,,0.0
32505,"Téléfilm Canada, Simcom Limited",0.0
32506,Photon Kathaas,0.0
32507,,0.0
32508,Studio Trite,0.0
32509,Central Partnership,16815892.0
32510,Leopolis,0.0
32511,,0.0
32512,"Les Productions Artistes Associés, Belvision, Dargaud Films",0.0
32513,"K5 International, Agile fims",0.0
32514,"Studio Canal, Pan Européenne Productions, France2 Cinéma",0.0
32515,,0.0
32516,,0.0
32517,,0.0
32518,Paramount Pictures,0.0
32519,Almena Films,519204.0
32520,,0.0
32521,,0.0
32522,,0.0
32523,,0.0
32524,"Reunion Pictures, Frank von Zerneck Films, RPI Group Productions",0.0
32525,,0.0
32526,"Okofilm Productions, Deblokada Produkcija, Živa Produkcija",0.0
32527,"WoWow, Toho",0.0
32528,,0.0
32529,"Twentieth Century Fox Film Corporation, Davis Entertainment, TSG Entertainment",34227298.0
32530,,0.0
32531,,845188.0
32532,,0.0
32533,Chata Pictures,0.0
32534,,0.0
32535,,0.0
32536,Lisberger Studios,0.0
32537,"Compagnia Cinematografica Champion, New Gold Entertainment",0.0
32538,"One Square Mile Management Company, Phoenix Rising Motion Pictures",0.0
32539,,0.0
32540,,0.0
32541,,0.0
32542,,0.0
32543,Magirus Film,0.0
32544,"Immortal Entertainment, Noori Pictures, Bayt Al Shawareb",0.0
32545,,0.0
32546,"Giant Screen Films, K2 Films",0.0
32547,"Lira Films, Pegaso Cinematografica",0.0
32548,,0.0
32549,Drishyam Films,0.0
32550,,0.0
32551,RAI,0.0
32552,"Cinema Service, CJ Entertainment, KnJ Entertainment",0.0
32553,Dino de Laurentiis Cinematografica,0.0
32554,"Dino de Laurentiis Cinematografica, Lux Film, Umbria Film",0.0
32555,Fair Film,0.0
32556,,0.0
32557,"Cocinor, Les Films Marceau, Sancro Film, Transinter Films, Norddeutsche Filmproduktion",0.0
32558,,0.0
32559,,0.0
32560,"Dickhouse Productions, HeLo",0.0
32561,Bimal Roy Productions,0.0
32562,"Bimal Roy Productions, Mohan Films",0.0
32563,"Jeff Most Productions, Hallmark Hall of Fame Productions, Baltmedia, Telekompanija Forma Pro",0.0
32564,,0.0
32565,"The Rank Organisation, Julian Wintle Productions",0.0
32566,Lifetime Television,0.0
32567,"Picture Palace, Celtic Films Entertainment",0.0
32568,Filmové Studio Barrandov,0.0
32569,,0.0
32570,Dharma Productions,0.0
32571,TLA Releasing,0.0
32572,,0.0
32573,,0.0
32574,"Enjoy Movies, Big Cinema House, Renovatio Entertainment",0.0
32575,"Film Workshop, Seasonal Film Corporation",0.0
32576,,0.0
32577,,0.0
32578,롯데엔터테인먼트,0.0
32579,,300000.0
32580,,0.0
32581,,0.0
32582,,0.0
32583,"Apipoulaï, Avalanche Productions, EuropaCorp",0.0
32584,,0.0
32585,,0.0
32586,,0.0
32587,"Centerstage Productions, Star Cinema Productions, Swift Productions",24591.0
32588,,0.0
32589,,0.0
32590,IndieProd Company Productions,0.0
32591,,6000000.0
32592,AVCO Embassy Pictures,0.0
32593,Cinema Arts Productions,0.0
32594,Capital Films,0.0
32595,,0.0
32596,National Film Development Corporation of India,0.0
32597,,0.0
32598,Universal Pictures,0.0
32599,,0.0
32600,,0.0
32601,,0.0
32602,"Matador Pictures, Shoreline Entertainment, Regent Capital",0.0
32603,Anonymous Content,0.0
32604,New Wave Entertainment Television,0.0
32605,,0.0
32606,,0.0
32607,,0.0
32608,RKO Radio Pictures,0.0
32609,RKO Radio Pictures,0.0
32610,Wessex Film Productions,0.0
32611,MGM Television,0.0
32612,,0.0
32613,"United Artists, Daystar Productions",0.0
32614,Twentieth Century Fox Film Corporation,0.0
32615,Turner Original Productions,0.0
32616,,0.0
32617,First National Pictures,0.0
32618,,0.0
32619,,0.0
32620,Hart Sharp Video,0.0
32621,,0.0
32622,"Centro Nacional Autónomo de Cinematografía, Factor RH Producciones, Fundación  Villa del Cine, Blue Post",0.0
32623,"Saban Entertainment, Prism Entertainment",0.0
